symbol	length	Control_D0	Control_D1	AKAP8_D0	AKAP8_D1
ENSG00000027697.8	1898.39	1351.00	1209.00	1154.00	1625.00
ENSG00000027847.9	1794.88	227.00	304.00	261.00	351.00
ENSG00000027869.7	955.40	6.00	8.00	21.00	16.00
ENSG00000028116.12	1901.72	323.00	319.00	437.00	601.00
ENSG00000028137.12	3583.00	1.00	0.00	3.00	6.00
ENSG00000028203.13	2154.88	893.00	791.00	1019.00	1430.00
ENSG00000028277.16	1770.04	12.00	19.00	30.00	60.00
ENSG00000028310.13	2300.01	405.21	460.00	489.08	694.06
ENSG00000028528.10	2795.78	2202.00	2508.00	2125.00	3086.00
ENSG00000028839.5	1030.41	179.00	174.00	153.00	270.00
ENSG00000029153.10	3171.64	218.00	198.00	256.00	388.00
ENSG00000029363.11	2335.47	4580.00	4303.00	3215.00	4638.00
ENSG00000029364.7	3594.10	1301.00	1434.00	1117.00	1535.00
ENSG00000029534.15	4192.59	18.00	13.00	15.00	17.00
ENSG00000029639.6	1335.50	685.00	683.00	601.00	890.00
ENSG00000029725.12	3523.00	1268.00	1202.00	1129.00	1726.00
ENSG00000029993.10	1283.41	507.00	553.00	376.00	658.00
ENSG00000030066.9	4508.16	1254.00	1464.00	1074.00	1626.00
ENSG00000030110.8	2119.99	309.01	408.87	475.19	724.49
ENSG00000030419.12	9257.72	10.00	12.00	9.00	17.00
ENSG00000030582.12	1958.19	4118.00	5918.00	4449.00	5592.00
ENSG00000031003.6	3822.38	518.00	472.00	400.00	557.00
ENSG00000031081.6	9317.00	0.00	0.00	0.00	1.00
ENSG00000031691.6	1733.00	111.00	90.00	107.00	160.00
ENSG00000031698.8	1761.56	3844.00	4387.00	3445.00	4848.00
ENSG00000031823.10	1406.03	1895.00	2419.00	1954.00	2622.00
ENSG00000032219.14	2587.95	1012.00	931.00	672.00	920.00
ENSG00000032389.8	1587.86	418.00	587.00	508.00	690.00
ENSG00000032444.11	1382.59	592.00	875.00	814.00	1152.00
ENSG00000032742.13	2181.49	203.00	231.00	174.00	271.00
ENSG00000033011.7	1693.92	445.00	698.00	499.00	689.90
ENSG00000033030.9	2458.08	915.00	962.00	693.00	1006.00
ENSG00000033050.3	2637.37	629.00	749.00	511.00	800.00
ENSG00000033100.10	3865.57	633.00	966.00	807.00	1044.00
ENSG00000033170.12	2758.45	225.00	226.00	549.00	804.00
ENSG00000033178.8	2591.45	1634.00	1496.00	1450.00	1949.00
ENSG00000033327.8	5907.57	1024.00	1085.00	926.00	1221.00
ENSG00000033627.10	2312.31	1931.00	2269.00	2487.00	3220.00
ENSG00000033800.9	2194.69	836.00	877.00	762.00	1077.00
ENSG00000033867.12	5264.15	1659.00	1513.00	1720.00	2217.00
ENSG00000034053.10	3041.19	36.00	66.00	34.00	39.00
ENSG00000034063.9	3936.31	229.60	282.48	87.81	192.71
ENSG00000034152.14	1921.06	740.00	1099.00	1013.00	1335.00
ENSG00000034510.4	492.00	4340.00	5465.00	9712.00	13709.00
ENSG00000034533.7	2441.73	99.00	110.00	79.00	113.00
ENSG00000034677.7	2507.34	3485.00	3350.00	2909.00	3552.00
ENSG00000034693.10	1326.15	186.00	279.00	231.00	301.00
ENSG00000034713.3	976.24	704.00	824.00	784.00	1320.00
ENSG00000035115.17	1231.58	811.00	906.00	734.00	1056.00
ENSG00000035141.3	1861.56	1352.00	1444.00	1226.00	2000.00
ENSG00000035403.12	4522.03	1454.00	1524.00	1238.00	1678.00
ENSG00000035499.8	2254.41	349.00	375.00	284.00	412.00
ENSG00000035664.7	2388.19	44.00	52.00	74.00	69.00
ENSG00000035681.3	2253.12	630.00	579.00	425.00	618.00
ENSG00000035687.9	2635.25	594.00	638.00	569.00	801.00
ENSG00000035862.8	3389.74	1731.00	1780.00	5657.00	7876.00
ENSG00000035928.10	3579.48	2530.00	2400.00	2120.00	2963.00
ENSG00000036054.8	3117.05	1252.00	1114.00	987.00	1279.00
ENSG00000036257.8	2873.97	1543.00	1502.00	1332.00	1981.00
ENSG00000036448.5	975.00	0.00	0.00	1.00	1.00
ENSG00000036473.6	627.00	1.00	4.00	0.00	1.00
ENSG00000036530.4	3230.31	1.00	1.00	3.00	2.00
ENSG00000036549.8	3837.45	1133.00	1109.00	873.00	1241.00
ENSG00000036672.11	2390.05	134.00	164.00	238.00	367.00
ENSG00000037042.8	1627.28	905.72	1214.90	1078.92	1420.89
ENSG00000037241.3	674.50	177.93	205.98	186.98	312.88
ENSG00000037280.11	2393.64	1.00	0.00	2.00	0.00
ENSG00000037474.10	2376.10	1298.00	1392.00	1224.00	1699.00
ENSG00000037637.6	3496.45	423.00	474.00	436.00	569.00
ENSG00000037749.7	3460.57	656.00	709.00	537.00	804.00
ENSG00000037757.9	1971.85	282.00	385.00	419.00	535.00
ENSG00000037897.12	814.57	146.00	194.00	177.00	230.00
ENSG00000037965.4	3371.00	0.00	2.00	0.00	2.00
ENSG00000038002.4	762.53	320.00	325.00	320.00	519.00
ENSG00000038210.9	2188.79	571.00	451.00	384.00	601.00
ENSG00000038219.8	6726.07	2264.00	2119.00	1690.00	2351.00
ENSG00000038274.12	2143.31	455.00	420.00	504.00	732.00
ENSG00000038358.10	2210.37	1242.66	1658.74	1479.62	2020.06
ENSG00000038382.13	4263.54	2517.00	3006.00	2361.00	3194.00
ENSG00000038427.11	7362.24	993.00	964.00	1240.00	1689.00
ENSG00000038532.10	4340.42	868.00	1056.00	820.00	1232.00
ENSG00000039068.14	4293.47	753.00	913.00	530.00	732.00
ENSG00000039123.11	2506.31	1148.00	1177.00	1000.00	1471.00
ENSG00000039139.9	5309.05	22.00	16.00	100.00	174.00
ENSG00000039319.12	4358.11	1285.00	1200.00	984.00	1637.00
ENSG00000039523.13	3178.34	864.00	1123.00	1344.00	1912.00
ENSG00000039537.9	3127.64	25.00	36.00	14.00	29.00
ENSG00000039560.9	3261.78	1013.00	919.00	1407.00	1907.00
ENSG00000039600.6	2549.00	0.00	0.00	4.00	0.00
ENSG00000039650.5	1560.85	206.00	275.00	215.00	286.00
ENSG00000040199.14	7293.25	953.00	1065.00	1109.00	1490.00
ENSG00000040275.12	2127.87	186.00	156.00	92.00	151.00
ENSG00000040341.13	1855.26	753.60	763.85	830.31	1142.67
ENSG00000040487.8	1700.51	142.00	192.00	244.00	402.00
ENSG00000040531.10	2063.42	276.00	341.00	321.00	531.00
ENSG00000040608.9	1777.00	1.00	5.00	3.00	2.00
ENSG00000040633.8	1459.94	538.00	692.00	639.00	903.00
ENSG00000040731.6	2247.25	0.00	0.00	0.00	0.00
ENSG00000040933.11	5288.52	680.00	688.00	603.00	831.00
ENSG00000041353.5	7281.00	0.00	1.00	4.00	1.00
ENSG00000041357.11	1213.36	1192.00	1213.00	926.00	1422.00
ENSG00000041515.11	6775.00	0.00	1.00	0.00	2.00
ENSG00000041802.6	2426.54	305.00	349.00	337.00	426.00
ENSG00000041880.10	1722.97	422.00	531.00	708.00	988.00
ENSG00000041988.11	1100.02	117.00	188.00	193.00	221.00
ENSG00000042062.7	2698.00	0.00	1.00	3.00	2.00
ENSG00000042088.9	2197.43	287.00	305.00	293.00	404.00
ENSG00000042286.10	3178.50	571.00	784.00	530.00	710.00
ENSG00000042317.12	1808.69	102.00	92.00	88.00	146.00
ENSG00000042429.6	1290.37	585.00	555.00	485.00	702.00
ENSG00000042445.9	2469.60	2289.00	2796.00	2902.00	3726.00
ENSG00000042493.11	902.92	50.00	59.00	56.00	124.00
ENSG00000042753.7	879.71	176.00	283.00	216.00	375.00
ENSG00000042781.8	18883.00	0.00	1.00	0.00	1.00
ENSG00000042832.7	3132.00	1.00	3.00	2.00	3.00
ENSG00000042980.8	1242.93	0.00	0.00	1.00	6.00
ENSG00000043093.9	2516.70	601.00	518.00	607.00	874.00
ENSG00000043143.16	3399.39	278.00	388.00	422.00	610.00
ENSG00000043355.6	2974.00	8.00	11.00	10.00	10.00
ENSG00000043514.11	1573.13	259.00	267.00	187.00	257.00
ENSG00000044090.4	5309.60	3033.00	3924.00	3097.00	4149.00
ENSG00000044115.16	3062.69	5279.00	5937.00	5732.00	7759.00
ENSG00000044446.7	2704.17	7804.00	9389.00	5704.00	6773.00
ENSG00000044459.10	4926.40	153.00	155.00	102.00	171.00
ENSG00000044524.6	3813.33	0.00	1.00	0.00	0.00
ENSG00000044574.7	3908.00	14671.00	15635.00	10868.00	16577.00
ENSG00000046604.8	5831.00	5262.00	5081.00	5577.00	7831.00
ENSG00000046647.9	1212.40	107.00	137.00	115.00	163.00
ENSG00000046651.10	2967.77	788.00	766.00	768.00	1003.00
ENSG00000046653.10	1475.09	0.00	0.00	0.00	0.00
ENSG00000046889.14	5359.93	5.00	6.00	3.00	2.00
ENSG00000047056.10	3615.36	281.00	427.00	284.00	361.00
ENSG00000047188.11	4242.33	1067.00	1070.00	903.00	1325.00
ENSG00000047230.10	3449.82	598.00	617.00	578.00	893.00
ENSG00000047249.12	1931.31	355.00	427.00	328.00	499.00
ENSG00000047315.10	2818.72	1926.00	2090.00	1768.00	2715.00
ENSG00000047346.8	2500.66	532.00	507.00	487.00	660.00
ENSG00000047365.7	3608.00	23.00	20.00	47.00	68.00
ENSG00000047410.9	8631.03	5086.00	4727.00	4005.00	5982.00
ENSG00000047457.9	2631.30	46852.25	42799.98	26697.25	36738.55
ENSG00000047578.8	3858.22	587.00	711.00	661.00	987.00
ENSG00000047579.15	1396.48	158.00	237.00	253.00	367.00
ENSG00000047617.10	3717.00	2.00	5.00	1.00	2.00
ENSG00000047621.7	3117.85	108.00	111.00	153.00	168.00
ENSG00000047634.10	2794.66	1932.00	1770.00	1676.00	2307.00
ENSG00000047644.13	4476.66	280.00	306.00	430.00	561.00
ENSG00000047648.17	3386.55	0.00	0.00	0.00	0.00
ENSG00000047662.4	6622.00	0.00	1.00	0.00	1.00
ENSG00000047849.17	5035.01	6712.00	8014.00	9215.00	12547.00
ENSG00000047932.9	4587.62	1632.00	1650.00	1239.00	1900.00
ENSG00000047936.6	5177.67	0.00	0.00	0.00	0.00
ENSG00000048028.7	2280.15	634.00	721.00	674.00	880.00
ENSG00000048052.17	2572.84	6.00	2.00	6.00	12.00
ENSG00000048140.13	2063.98	294.00	403.00	457.00	743.00
ENSG00000048162.15	1122.28	255.00	305.00	232.00	338.00
ENSG00000048342.11	4207.00	83.00	89.00	26.00	61.00
ENSG00000048392.7	4819.56	1165.00	1122.00	2361.00	3469.00
ENSG00000048405.5	2124.55	357.00	291.00	306.00	434.00
ENSG00000048471.9	7935.48	307.00	418.00	299.00	429.00
ENSG00000048544.5	2110.00	639.00	654.00	764.00	1126.00
ENSG00000048649.9	3610.67	1885.21	1731.32	1714.29	2469.38
ENSG00000048707.9	7719.95	1187.00	1281.00	1288.00	1772.00
ENSG00000048740.13	4204.29	0.00	0.00	0.00	0.00
ENSG00000048828.12	4352.66	2332.00	2475.00	2098.00	2732.00
ENSG00000048991.12	2691.00	1572.00	1697.00	1421.00	1967.00
ENSG00000049089.9	2291.17	1306.00	1782.00	1808.00	2650.00
ENSG00000049130.9	3391.70	41.00	38.00	76.00	130.00
ENSG00000049167.9	1638.22	209.00	240.27	146.00	227.93
ENSG00000049192.10	5505.87	473.00	517.00	461.00	557.00
ENSG00000049239.8	8622.38	2474.00	3273.00	2229.00	3067.00
ENSG00000049245.8	2040.06	1684.00	1760.00	1790.00	2388.00
ENSG00000049246.10	5464.14	248.00	242.00	237.00	315.00
ENSG00000049249.4	1923.00	1.00	0.00	6.00	6.00
ENSG00000049283.13	3355.16	5.00	11.00	4.00	7.00
ENSG00000049319.2	2372.00	1.00	2.00	2.00	3.00
ENSG00000049323.11	5152.40	55.00	69.00	50.00	72.00
ENSG00000049449.4	2406.74	1284.12	1099.00	956.84	1504.12
ENSG00000049540.12	2703.00	28.00	19.00	31.00	33.00
ENSG00000049541.6	1451.38	132.00	146.00	121.00	192.00
ENSG00000049618.17	6380.45	2057.00	2459.00	1757.00	2425.00
ENSG00000049656.9	1357.89	754.00	965.00	905.00	1271.00
ENSG00000049759.12	2651.46	7220.00	8207.00	6080.00	8244.00
ENSG00000049768.10	2274.00	0.00	6.00	1.00	5.00
ENSG00000049769.8	2462.73	13.00	22.00	16.00	21.00
ENSG00000049860.9	1645.66	1502.00	1476.00	1653.00	2373.00
ENSG00000049883.10	2128.25	89.00	104.00	88.00	100.00
ENSG00000050030.9	11719.00	0.00	0.00	0.00	1.00
ENSG00000050130.13	1415.26	555.00	564.00	701.00	914.00
ENSG00000050165.13	1215.32	2.00	2.00	13.00	18.00
ENSG00000050327.10	2725.69	22.52	35.42	34.57	51.18
ENSG00000050344.8	3249.91	299.00	250.00	336.00	538.00
ENSG00000050393.7	2425.84	366.00	379.00	351.00	519.00
ENSG00000050405.9	3163.44	769.00	813.00	934.00	1423.00
ENSG00000050426.11	1175.78	663.00	910.00	511.00	660.00
ENSG00000050438.12	1291.61	4.00	0.00	2.00	6.00
ENSG00000050555.13	6133.00	9.00	11.00	7.00	18.00
ENSG00000050628.16	2316.83	0.00	1.00	0.00	0.00
ENSG00000050748.13	2549.46	880.00	885.00	658.00	952.00
ENSG00000050767.11	1519.67	0.00	0.00	0.00	0.00
ENSG00000050820.12	1852.79	1206.00	1809.00	1751.00	2382.00
ENSG00000051009.6	2145.62	296.00	354.00	314.00	418.00
ENSG00000051108.10	1143.00	2378.00	2635.00	2433.00	3178.00
ENSG00000051128.14	1032.28	218.00	302.00	419.00	620.57
ENSG00000051180.12	1333.10	67.00	89.00	36.00	51.00
ENSG00000051341.9	8775.00	151.00	128.00	62.00	90.00
ENSG00000051382.4	3539.81	2238.00	2246.00	2134.00	2777.00
ENSG00000051523.6	853.96	1013.00	1759.00	1970.00	2696.00
ENSG00000051596.5	961.30	292.83	286.55	245.54	307.05
ENSG00000051620.6	4336.17	782.00	889.00	844.00	1201.00
ENSG00000051825.10	2392.80	582.00	604.00	432.00	628.00
ENSG00000052126.10	3808.09	711.00	646.00	526.00	730.00
ENSG00000052344.11	1798.31	375.00	557.00	490.00	533.00
ENSG00000052723.7	2700.45	922.00	1004.00	662.00	920.00
ENSG00000052749.9	3861.53	594.00	825.00	877.00	1161.00
ENSG00000052795.8	4754.99	3038.00	3229.00	1759.00	2512.00
ENSG00000052802.8	2050.18	4800.00	5488.00	4795.00	6498.00
ENSG00000052841.10	2770.02	3039.00	3075.00	2464.00	3306.00
ENSG00000052850.5	5750.00	0.00	0.00	0.00	0.00
ENSG00000053108.12	1763.86	90.00	94.00	51.00	64.00
ENSG00000053254.11	5891.82	8688.65	9254.00	4444.00	5757.00
ENSG00000053371.8	1349.42	325.00	461.00	414.00	576.00
ENSG00000053372.4	2086.96	411.00	520.00	440.00	647.00
ENSG00000053501.8	939.41	50.00	65.00	63.00	70.00
ENSG00000053524.7	3090.00	0.00	0.00	2.00	2.00
ENSG00000053747.11	3792.45	47.00	40.00	68.00	123.00
ENSG00000053770.7	2567.40	470.00	435.00	499.00	681.00
ENSG00000053900.6	1861.01	359.00	365.00	279.00	430.00
ENSG00000053918.11	2584.80	0.00	0.00	1.00	2.00
ENSG00000054116.7	1251.27	426.00	483.00	486.00	772.00
ENSG00000054118.9	3757.82	4265.00	4676.00	3537.00	5007.00
ENSG00000054148.13	877.23	710.00	1145.00	1166.00	1435.00
ENSG00000054179.7	1719.53	506.00	733.00	462.00	531.00
ENSG00000054267.16	5148.08	1529.00	1382.00	1194.14	1735.00
ENSG00000054277.8	2130.26	389.00	399.00	293.00	396.00
ENSG00000054282.11	1448.11	237.00	238.00	242.00	357.00
ENSG00000054356.9	900.72	5.00	0.00	13.00	10.00
ENSG00000054392.8	3351.92	112.00	129.00	145.00	256.00
ENSG00000054523.12	9317.47	4065.02	4321.85	4140.98	5895.99
ENSG00000054598.5	3447.00	38.00	28.00	36.00	70.00
ENSG00000054611.9	2498.83	507.00	635.00	510.00	701.00
ENSG00000054654.11	8098.77	760.00	710.00	712.00	1032.00
ENSG00000054690.9	2492.50	789.00	834.00	995.00	1241.00
ENSG00000054793.9	7899.44	2785.00	3284.00	3139.00	4455.00
ENSG00000054938.11	1083.92	2.00	3.00	4.00	14.00
ENSG00000054965.6	4861.76	1320.00	1599.00	1440.00	2074.00
ENSG00000054967.8	3472.56	82.00	102.00	111.00	123.00
ENSG00000055044.6	1641.88	1430.00	1385.00	864.00	1379.00
ENSG00000055070.12	2408.16	1415.00	1789.00	1916.00	2559.00
ENSG00000055118.10	3252.64	7.00	7.00	22.00	25.00
ENSG00000055130.11	3063.54	1064.00	1177.00	827.00	1326.00
ENSG00000055147.13	2390.85	212.00	200.00	221.00	360.00
ENSG00000055163.14	3639.02	1437.00	1829.00	1479.00	2044.00
ENSG00000055208.13	2946.36	3024.00	2905.00	2887.00	3933.00
ENSG00000055211.8	2013.61	580.00	662.00	801.00	1169.00
ENSG00000055332.12	5409.61	1878.00	1766.00	1541.00	2150.00
ENSG00000055483.15	3784.33	1757.00	2227.00	1831.00	2446.00
ENSG00000055609.13	12237.49	2842.00	2877.00	2726.00	3963.00
ENSG00000055732.8	2727.00	0.00	1.00	2.00	1.00
ENSG00000055917.11	4923.01	3789.00	3750.00	3272.00	4537.00
ENSG00000055950.12	939.34	339.00	459.00	524.00	663.00
ENSG00000055955.11	1577.26	38.58	33.05	70.29	78.58
ENSG00000055957.6	1283.91	786.00	1072.00	890.00	1123.00
ENSG00000056050.6	1112.22	130.00	130.00	110.00	170.00
ENSG00000056097.11	3494.05	3774.00	3416.00	3481.00	4799.00
ENSG00000056277.11	4438.90	161.00	176.00	110.00	186.00
ENSG00000056487.11	1396.77	0.00	0.00	0.00	0.00
ENSG00000056558.6	5973.14	84.00	90.00	115.00	169.00
ENSG00000056586.11	5636.01	1475.00	1522.00	1432.00	1883.00
ENSG00000056661.9	2239.14	1317.00	1757.00	1522.00	2090.00
ENSG00000056736.5	2250.33	2251.00	2734.00	2288.00	3323.00
ENSG00000056972.14	2244.48	237.00	318.00	207.00	273.00
ENSG00000056998.14	2944.19	347.00	460.00	418.00	614.00
ENSG00000057019.11	4093.22	2293.00	2232.00	3510.00	5894.00
ENSG00000057252.8	2147.01	715.00	774.00	582.00	798.00
ENSG00000057294.9	3768.64	606.00	642.00	564.00	815.97
ENSG00000057468.6	3266.00	0.00	2.00	0.00	0.00
ENSG00000057593.9	2573.98	1509.00	2016.00	1009.00	1393.00
ENSG00000057608.12	1809.30	5432.14	5792.94	3907.00	5465.96
ENSG00000057657.10	2120.86	0.00	1.00	0.00	0.00
ENSG00000057663.8	3169.65	422.00	374.00	365.00	564.00
ENSG00000057704.6	483.00	0.00	2.00	0.00	1.00
ENSG00000057757.5	1545.48	228.00	307.00	258.00	381.00
ENSG00000057935.9	1963.71	2090.00	2150.00	1642.00	2267.00
ENSG00000058056.4	7005.49	2423.00	2611.00	1220.00	1429.00
ENSG00000058063.11	5471.66	1154.00	1080.00	937.00	1220.00
ENSG00000058085.10	5147.00	1.00	1.00	0.00	4.00
ENSG00000058091.12	4131.17	11.00	10.00	12.00	13.00
ENSG00000058262.5	3223.56	4471.00	5767.00	4288.00	5965.00
ENSG00000058272.11	2156.91	1736.00	1536.00	1303.00	2019.00
ENSG00000058335.11	1469.79	21.00	27.00	30.00	34.00
ENSG00000058404.15	2777.79	8.00	3.00	0.00	10.00
ENSG00000058453.12	2328.17	59.00	98.00	79.34	131.00
ENSG00000058600.11	1360.09	2119.00	2729.00	2287.00	3015.00
ENSG00000058668.10	6245.68	788.00	916.00	657.00	917.00
ENSG00000058673.11	4819.32	4798.95	4776.42	4150.39	5816.50
ENSG00000058729.6	1618.79	297.00	267.00	264.00	395.00
ENSG00000058799.9	1417.32	329.00	402.00	426.00	643.00
ENSG00000058804.10	3381.04	746.00	758.00	483.00	757.00
ENSG00000058866.10	1537.76	104.00	110.00	163.00	245.00
ENSG00000059122.12	2123.44	184.00	254.00	335.00	432.00
ENSG00000059145.14	2466.26	179.00	248.00	218.00	335.00
ENSG00000059377.11	1167.09	32.00	38.00	33.00	42.00
ENSG00000059378.8	1762.29	566.00	716.00	502.00	678.00
ENSG00000059573.4	2549.26	4451.00	5487.00	3276.00	4609.00
ENSG00000059588.5	3160.54	1137.00	1182.00	863.00	1292.00
ENSG00000059691.7	2158.33	519.00	621.00	428.00	574.00
ENSG00000059728.6	5587.00	587.00	481.00	611.00	859.00
ENSG00000059758.3	2636.04	514.00	479.00	348.00	500.00
ENSG00000059769.15	1811.27	368.42	292.71	330.05	424.60
ENSG00000059804.11	3810.95	8769.52	8093.34	12722.60	13581.74
ENSG00000059915.12	1646.15	23.00	23.00	11.00	36.00
ENSG00000060069.12	3457.19	209.00	280.00	284.00	406.00
ENSG00000060138.8	1338.50	3168.00	3239.00	3528.00	4514.00
ENSG00000060237.12	5638.24	12156.00	12362.00	7242.00	9082.00
ENSG00000060339.9	2236.02	1910.00	1636.00	1347.00	2044.00
ENSG00000060491.12	2485.65	1062.00	1535.00	1253.00	1581.00
ENSG00000060558.3	1170.33	0.00	0.00	0.00	0.00
ENSG00000060566.9	2490.84	645.00	794.00	445.00	614.00
ENSG00000060642.6	2283.24	355.00	415.00	378.00	498.00
ENSG00000060656.15	4747.84	1285.00	1637.00	1470.00	1851.00
ENSG00000060688.8	1517.66	406.00	507.00	403.00	577.00
ENSG00000060709.9	2699.50	0.00	0.00	2.00	0.00
ENSG00000060718.14	3185.10	0.00	0.00	0.00	0.00
ENSG00000060749.10	7178.71	1809.00	1689.00	1694.00	2370.00
ENSG00000060762.14	880.12	1468.00	1794.00	1042.00	1554.00
ENSG00000060971.13	1396.81	2504.00	3228.00	1987.00	2751.00
ENSG00000060982.10	6343.54	1575.00	1576.00	1132.00	1614.00
ENSG00000061273.13	2682.74	413.00	518.00	575.00	823.00
ENSG00000061337.11	5459.00	0.00	0.00	0.00	3.00
ENSG00000061455.10	1565.90	35.00	20.00	26.00	24.00
ENSG00000061492.7	1457.75	0.00	0.00	0.00	0.00
ENSG00000061656.5	819.94	619.00	880.00	851.00	1067.00
ENSG00000061676.10	5244.91	3480.00	3605.00	2666.00	3896.00
ENSG00000061794.8	1793.41	817.00	751.00	605.00	972.00
ENSG00000061936.5	3027.05	1498.00	1663.00	1289.00	1778.00
ENSG00000061938.12	2203.04	334.00	530.00	519.00	621.00
ENSG00000061987.10	4196.93	1134.00	1142.00	830.00	1210.00
ENSG00000062038.9	1973.72	5.00	5.00	13.00	19.00
ENSG00000062096.10	2026.00	1.00	1.00	0.00	0.00
ENSG00000062194.11	2566.24	1267.00	1279.00	1254.00	1736.00
ENSG00000062282.10	1565.11	366.00	474.00	564.00	741.00
ENSG00000062370.12	3557.47	104.00	106.00	89.00	150.00
ENSG00000062485.14	2259.52	5910.91	7022.60	5124.79	6783.73
ENSG00000062524.11	2218.04	4.00	7.00	2.00	11.00
ENSG00000062582.9	705.35	379.00	580.00	415.00	534.00
ENSG00000062598.13	2399.78	1215.00	1429.00	1250.00	1785.00
ENSG00000062650.13	6316.39	1844.00	1729.00	1525.00	2113.00
ENSG00000062716.6	2333.43	5074.00	4881.00	6478.00	8893.00
ENSG00000062725.5	5104.87	1373.00	1439.00	1440.00	2046.00
ENSG00000062822.8	1742.49	218.00	334.00	228.00	297.00
ENSG00000063015.15	2436.50	1.00	4.00	3.00	0.00
ENSG00000063046.13	2975.70	18883.67	21012.97	15180.99	21314.76
ENSG00000063127.11	2983.00	16.00	10.00	8.00	11.00
ENSG00000063169.6	2027.44	141.00	160.00	163.00	146.00
ENSG00000063176.11	1680.93	66.00	124.00	123.00	189.00
ENSG00000063177.8	576.65	3823.00	5961.00	4033.00	5232.99
ENSG00000063180.4	1619.11	28.00	45.00	59.00	104.00
ENSG00000063241.3	1041.53	416.00	696.00	520.00	612.00
ENSG00000063244.8	1931.24	1966.00	2670.00	1636.00	2284.00
ENSG00000063245.10	2440.49	1464.00	2019.00	1498.00	1891.00
ENSG00000063322.9	3653.00	717.00	884.00	935.00	1380.00
ENSG00000063438.12	3106.04	17.00	23.00	42.68	41.00
ENSG00000063587.12	6305.00	695.00	768.00	466.00	643.00
ENSG00000063601.12	2454.31	286.00	328.00	354.00	458.00
ENSG00000063660.4	2375.79	77.00	112.00	146.00	216.00
ENSG00000063761.11	1977.88	83.00	129.00	94.00	133.00
ENSG00000063854.8	998.47	780.00	1095.00	917.00	1344.00
ENSG00000063978.11	2781.71	1005.00	1100.00	1185.00	1602.00
ENSG00000064012.17	2209.17	646.00	614.00	791.00	1264.00
ENSG00000064042.13	2101.57	3.00	1.00	1.00	2.00
ENSG00000064102.10	1948.48	560.00	528.00	446.00	702.00
ENSG00000064115.6	1627.76	1025.00	1125.00	1556.00	2269.00
ENSG00000064195.7	2602.00	11.00	10.00	30.00	68.00
ENSG00000064199.2	1077.03	53.00	66.00	79.00	139.00
ENSG00000064201.11	1030.87	3.00	3.00	10.00	10.00
ENSG00000064205.6	1329.57	1.00	1.00	3.00	4.00
ENSG00000064225.8	1482.46	234.00	271.00	224.00	339.00
ENSG00000064270.8	504.00	3.00	3.00	2.00	1.00
ENSG00000064300.4	3417.00	142.00	153.00	204.00	358.00
ENSG00000064309.10	5322.61	663.00	688.00	423.00	662.00
ENSG00000064313.7	3028.31	648.00	582.00	549.00	829.00
ENSG00000064393.11	12558.87	6461.00	7661.00	4257.00	6159.00
ENSG00000064419.9	3615.62	952.00	1129.00	1123.00	1535.00
ENSG00000064489.17	945.41	8.66	11.94	0.00	29.46
ENSG00000064490.9	947.89	271.00	366.00	344.00	538.00
ENSG00000064545.10	1266.74	225.00	410.00	326.00	461.00
ENSG00000064547.9	827.75	80.00	98.00	102.00	151.00
ENSG00000064601.12	1766.52	3322.00	4072.00	6246.00	8419.00
ENSG00000064607.12	3162.52	3191.00	3643.00	3294.00	4577.00
ENSG00000064651.9	6143.67	246.00	171.00	229.00	394.00
ENSG00000064652.6	1425.08	294.00	293.00	289.00	393.00
ENSG00000064666.10	1810.72	2218.00	3053.00	3722.00	4725.00
ENSG00000064687.8	2544.82	941.00	1331.00	1273.00	1573.00
ENSG00000064692.14	2224.36	2.00	0.00	0.00	0.00
ENSG00000064703.7	4221.83	221.00	222.00	221.00	358.00
ENSG00000064726.5	3006.97	1125.00	1157.00	1165.00	1587.00
ENSG00000064787.8	2661.70	137.00	114.00	316.00	440.00
ENSG00000064886.9	825.10	5.00	4.00	5.00	14.00
ENSG00000064932.11	3723.44	430.00	632.00	557.00	719.00
ENSG00000064933.12	2799.74	676.00	651.00	557.00	828.00
ENSG00000064961.14	1611.86	457.00	581.00	574.00	911.00
ENSG00000064989.8	2717.53	11.00	17.00	6.00	6.00
ENSG00000064995.12	1580.00	434.00	492.00	447.00	620.00
ENSG00000064999.12	6006.28	964.00	1257.00	1067.00	1341.00
ENSG00000065000.11	4323.69	3085.00	3949.00	3454.00	4825.00
ENSG00000065029.10	1871.87	600.00	721.00	768.00	953.00
ENSG00000065054.9	1272.81	457.00	682.00	681.00	940.00
ENSG00000065057.3	1067.00	203.00	287.00	246.00	363.00
ENSG00000065060.12	9570.00	2657.00	2888.00	2623.00	3763.00
ENSG00000065135.7	3206.00	1135.00	1258.00	1016.00	1543.00
ENSG00000065150.14	3663.17	6358.00	6701.00	4451.00	5928.00
ENSG00000065154.7	1955.80	1060.00	1314.00	995.00	1328.00
