symbol	length	Control_D0	Control_D1	AKAP1_D0	AKAP1_D1
ENSG00000026950.12	2695.73	590.40	595.48	574.72	555.27
ENSG00000027001.7	2095.29	246.00	189.00	789.00	798.00
ENSG00000027075.9	2004.33	4.00	7.00	54.00	40.00
ENSG00000027697.8	2102.97	1895.00	1905.00	3626.00	3571.00
ENSG00000027847.9	1713.37	317.00	283.00	842.00	858.00
ENSG00000027869.7	1265.51	10.00	10.00	46.00	35.00
ENSG00000028116.12	1870.20	346.00	330.00	1137.00	1050.00
ENSG00000028137.12	3583.00	0.00	2.00	5.00	3.00
ENSG00000028203.13	2487.53	992.00	992.00	1931.00	1818.00
ENSG00000028277.16	3839.12	9.00	6.00	11.00	15.00
ENSG00000028310.13	2196.79	367.00	293.00	666.35	654.50
ENSG00000028528.10	2017.71	2754.00	2629.00	4295.00	4416.00
ENSG00000028839.5	967.05	290.00	307.00	982.00	1007.00
ENSG00000029153.10	3225.84	212.00	245.00	1375.00	1333.00
ENSG00000029363.11	3401.88	3436.00	3438.00	6294.00	6021.00
ENSG00000029364.7	3368.78	1993.00	1927.00	1539.00	1520.00
ENSG00000029534.15	5614.43	1.00	0.00	85.00	92.00
ENSG00000029639.6	1329.79	912.00	1025.00	1553.00	1513.00
ENSG00000029725.12	4221.21	1083.00	1108.00	1850.00	1925.00
ENSG00000029993.10	1280.40	749.00	744.00	1006.00	1011.00
ENSG00000030066.9	5048.41	2295.00	2281.00	3338.00	3327.00
ENSG00000030110.8	2131.66	794.71	717.88	1622.80	1753.06
ENSG00000030419.12	9106.79	19.00	22.00	119.00	96.00
ENSG00000030582.12	1982.38	5751.00	3820.00	9629.00	11193.00
ENSG00000031003.6	4726.48	459.00	445.00	586.00	564.00
ENSG00000031081.6	2154.19	0.00	0.00	23.00	23.00
ENSG00000031691.6	1733.00	389.00	374.00	496.00	497.00
ENSG00000031698.8	1793.85	3074.00	3059.00	4922.00	5269.00
ENSG00000031823.10	1531.91	1722.00	1319.00	1584.00	1698.00
ENSG00000032219.14	5439.52	739.00	775.00	619.00	575.00
ENSG00000032389.8	1728.32	1113.00	1041.00	2179.00	2362.00
ENSG00000032444.11	2182.42	914.00	546.00	2661.00	3034.00
ENSG00000032742.13	2300.78	309.00	376.00	549.00	552.00
ENSG00000033011.7	1877.59	999.00	950.00	1601.00	1782.98
ENSG00000033030.9	2538.24	795.00	866.00	759.00	796.00
ENSG00000033050.3	2847.48	809.00	780.00	2845.00	2979.00
ENSG00000033100.10	3837.53	1142.00	744.00	2865.00	3409.00
ENSG00000033170.12	2639.50	253.00	247.00	2986.00	2930.00
ENSG00000033178.8	4298.66	1853.00	1926.00	2537.00	2490.00
ENSG00000033327.8	6090.76	682.00	663.00	572.00	639.00
ENSG00000033627.10	2905.00	1490.00	1293.00	2864.00	3011.00
ENSG00000033800.9	2113.71	463.00	475.00	887.00	952.00
ENSG00000033867.12	4945.94	1522.00	1432.00	4279.00	4036.00
ENSG00000034053.10	3054.62	72.00	43.00	210.00	234.00
ENSG00000034063.9	3866.34	545.41	441.28	392.36	409.99
ENSG00000034152.14	2093.75	1793.00	1352.00	1948.00	2241.00
ENSG00000034510.4	492.00	4567.00	4211.00	27927.00	28915.00
ENSG00000034533.7	2378.23	130.00	146.00	213.00	199.00
ENSG00000034677.7	3802.07	2488.00	2345.00	1528.00	1373.00
ENSG00000034693.10	1484.46	497.00	511.00	944.94	900.00
ENSG00000034713.3	1003.48	1820.00	2013.00	3852.00	3572.00
ENSG00000035115.17	1313.40	1072.00	1091.00	355.00	347.00
ENSG00000035141.3	1862.64	2262.00	2173.00	3467.00	3541.00
ENSG00000035403.12	5257.18	1122.00	1072.00	3159.00	3465.00
ENSG00000035499.8	2330.91	720.00	744.00	483.00	475.00
ENSG00000035664.7	1756.02	58.00	43.00	35.00	43.00
ENSG00000035681.3	3123.27	492.00	495.00	1336.00	1390.00
ENSG00000035687.9	2754.53	1067.00	1073.00	3002.00	2860.00
ENSG00000035862.8	3445.42	809.00	687.00	4820.00	5003.00
ENSG00000035928.10	3664.17	3225.00	3406.00	3000.00	2900.00
ENSG00000036054.8	3484.15	1353.00	1483.00	2255.00	2155.00
ENSG00000036257.8	2316.47	2031.00	2003.00	3807.00	3698.00
ENSG00000036448.5	863.25	1.00	2.00	3.00	4.00
ENSG00000036473.6	1106.00	14.00	9.00	2.00	0.00
ENSG00000036530.4	1088.78	1.00	0.00	4.00	2.00
ENSG00000036549.8	3279.70	1341.00	1448.00	1596.00	1537.00
ENSG00000036672.11	2257.92	165.00	122.00	302.00	307.00
ENSG00000037042.8	1603.68	939.72	712.54	620.91	668.20
ENSG00000037241.3	694.29	353.99	385.95	1031.96	1049.92
ENSG00000037280.11	1462.03	0.00	0.00	3.00	2.00
ENSG00000037474.10	2627.39	1329.00	1185.00	2591.00	2887.00
ENSG00000037637.6	3344.15	547.00	554.00	795.00	909.00
ENSG00000037749.7	3849.10	1181.00	1190.00	1431.00	1307.00
ENSG00000037757.9	2201.20	395.00	334.00	574.00	635.00
ENSG00000037897.12	1054.89	199.00	215.00	583.99	645.00
ENSG00000037965.4	3371.00	1.00	1.00	17.00	14.00
ENSG00000038002.4	1363.27	473.00	412.00	1202.00	1168.00
ENSG00000038210.9	2444.22	982.00	1033.00	1291.00	1181.00
ENSG00000038219.8	6965.09	1456.00	1399.00	2238.00	2266.00
ENSG00000038274.12	2142.33	1129.00	1089.00	1520.00	1535.00
ENSG00000038358.10	2306.08	1555.76	1186.79	1874.23	2229.66
ENSG00000038382.13	6163.66	2196.00	2028.00	3498.00	3845.00
ENSG00000038427.11	6849.62	559.00	451.00	3085.00	3113.00
ENSG00000038532.10	3723.03	740.00	631.00	1639.00	1868.00
ENSG00000039068.14	3988.27	3314.00	3174.00	73.00	80.00
ENSG00000039123.11	3471.04	1733.00	1820.00	2255.00	2148.00
ENSG00000039139.9	15633.00	4.00	2.00	527.00	474.00
ENSG00000039319.12	4803.70	1361.00	1469.00	2288.00	2142.00
ENSG00000039523.13	3397.38	603.00	424.00	999.00	1188.00
ENSG00000039537.9	3551.00	14.00	6.00	6.00	2.00
ENSG00000039560.9	4086.14	878.00	861.00	3147.00	3096.00
ENSG00000039600.6	2462.79	0.00	0.00	6.00	3.00
ENSG00000039650.5	1567.64	269.00	202.00	409.00	520.00
ENSG00000040199.14	7009.00	620.00	613.00	1253.00	1193.00
ENSG00000040275.12	2232.07	416.00	397.00	709.00	647.00
ENSG00000040341.13	1888.22	771.82	764.00	1232.46	1230.25
ENSG00000040487.8	1708.59	252.00	201.00	498.00	611.00
ENSG00000040531.10	2428.05	369.00	348.00	502.00	574.00
ENSG00000040608.9	1928.53	1.00	1.00	5.00	10.00
ENSG00000040633.8	1890.82	626.00	579.00	1304.00	1411.00
ENSG00000040731.6	3438.00	0.00	0.00	10.00	16.00
ENSG00000040933.11	5116.95	713.00	670.00	1452.00	1591.00
ENSG00000041353.5	3983.40	1.00	0.00	30.00	46.00
ENSG00000041357.11	1192.71	2109.00	2213.00	4815.00	4811.00
ENSG00000041515.11	2933.00	0.00	0.00	2.00	1.00
ENSG00000041802.6	3032.12	384.00	362.00	1163.00	1277.00
ENSG00000041880.10	1702.32	528.00	374.00	546.00	632.00
ENSG00000041988.11	1321.40	209.00	131.00	238.00	248.00
ENSG00000042062.7	2597.13	4.00	9.00	5.00	11.00
ENSG00000042088.9	2157.51	411.00	462.00	610.00	600.00
ENSG00000042286.10	3173.81	1320.00	1093.00	766.00	810.00
ENSG00000042317.12	1768.95	125.00	131.00	312.00	319.00
ENSG00000042429.6	1611.43	647.00	614.00	1697.00	1780.00
ENSG00000042445.9	2943.12	3516.00	3330.00	2652.00	2879.00
ENSG00000042493.11	801.13	102.00	79.00	228.00	300.00
ENSG00000042753.7	907.72	663.00	621.00	2110.00	2191.00
ENSG00000042781.8	18883.00	2.00	0.00	1.00	1.00
ENSG00000042832.7	1675.06	0.00	0.00	1.00	3.00
ENSG00000042980.8	2009.80	0.00	0.00	25.00	18.00
ENSG00000043093.9	3065.63	875.00	895.00	2145.00	2110.00
ENSG00000043143.16	3321.57	278.00	210.00	1032.00	1182.00
ENSG00000043355.6	2595.79	3.00	1.00	58.00	48.00
ENSG00000043514.11	1853.15	417.00	432.00	600.00	563.00
ENSG00000044090.4	5285.88	4157.00	3372.00	4904.00	5353.00
ENSG00000044115.16	3572.77	6608.00	6386.00	9002.00	9334.00
ENSG00000044446.7	3123.97	5736.00	5120.00	2007.00	2106.00
ENSG00000044459.10	4599.64	193.00	230.00	250.00	214.00
ENSG00000044524.6	5809.00	0.00	0.00	2.00	1.00
ENSG00000044574.7	3908.00	21086.99	19777.99	38491.99	36735.00
ENSG00000046604.8	5814.09	6013.00	6111.00	8816.00	8809.00
ENSG00000046647.9	1080.44	170.00	170.00	305.00	328.00
ENSG00000046651.10	2926.70	542.00	502.00	866.00	855.00
ENSG00000046653.10	1475.09	0.00	0.00	1.00	0.00
ENSG00000046889.14	10750.00	0.00	1.00	0.00	2.00
ENSG00000047056.10	4514.18	521.00	472.00	390.00	382.00
ENSG00000047188.11	5383.55	963.00	904.00	1255.00	1245.00
ENSG00000047230.10	3539.47	792.00	901.00	1153.00	1156.00
ENSG00000047249.12	1891.95	922.00	875.00	2111.00	2081.00
ENSG00000047315.10	3487.19	2787.00	2870.00	6594.00	6545.00
ENSG00000047346.8	3117.93	529.00	540.00	882.00	799.00
ENSG00000047365.7	5915.88	13.00	16.00	70.00	71.00
ENSG00000047410.9	8405.29	4240.00	4041.00	8033.00	7822.00
ENSG00000047457.9	4062.36	38309.61	36297.99	34784.28	33211.23
ENSG00000047578.8	3899.74	471.00	401.00	1242.00	1342.00
ENSG00000047579.15	1277.58	226.00	246.00	541.00	526.00
ENSG00000047617.10	1433.82	3.00	1.00	0.00	0.00
ENSG00000047621.7	3368.59	153.00	154.00	462.00	532.00
ENSG00000047634.10	2698.35	2879.00	2748.00	2495.00	2363.00
ENSG00000047644.13	4534.65	103.00	102.00	469.00	468.00
ENSG00000047648.17	3386.55	0.00	1.00	1.00	0.00
ENSG00000047662.4	6622.00	1.00	1.00	2.00	3.00
ENSG00000047849.17	5105.25	4965.00	4264.00	6712.00	7337.00
ENSG00000047932.9	4583.73	2104.00	2067.00	3494.00	3314.00
ENSG00000047936.6	5177.67	2.00	0.00	0.00	0.00
ENSG00000048028.7	3223.07	685.00	644.00	1228.00	1220.00
ENSG00000048052.17	2915.83	2.00	1.00	39.00	44.00
ENSG00000048140.13	2237.39	501.00	435.00	1660.00	1762.00
ENSG00000048162.15	1094.79	385.00	369.00	730.00	832.00
ENSG00000048342.11	3067.31	143.00	129.00	356.00	396.00
ENSG00000048392.7	4683.75	1387.00	1480.00	4409.00	4455.00
ENSG00000048405.5	3203.36	300.00	357.00	712.00	589.00
ENSG00000048471.9	7534.33	384.00	358.00	769.00	934.00
ENSG00000048544.5	2110.00	904.00	969.00	1331.00	1271.00
ENSG00000048649.9	5321.53	1621.81	1596.91	2413.43	2280.66
ENSG00000048707.9	9267.17	808.00	832.00	1643.00	1595.00
ENSG00000048740.13	4204.29	0.00	0.00	0.00	0.00
ENSG00000048828.12	4683.41	1670.00	1399.00	2577.92	2699.00
ENSG00000048991.12	3319.96	1131.00	1108.00	1880.00	1909.00
ENSG00000049089.9	2264.91	1341.00	821.00	523.00	619.00
ENSG00000049130.9	3992.55	20.00	26.00	210.00	222.00
ENSG00000049167.9	1694.29	420.35	402.56	500.75	403.36
ENSG00000049192.10	4592.94	220.00	285.00	335.00	331.00
ENSG00000049239.8	9112.50	4387.00	4050.00	3949.00	3953.00
ENSG00000049245.8	2147.14	2621.00	2712.00	5986.00	5931.00
ENSG00000049246.10	4959.65	212.00	210.00	128.00	151.00
ENSG00000049249.4	1923.00	1.00	0.00	1.00	5.00
ENSG00000049283.13	2667.07	15.26	19.00	13.96	14.00
ENSG00000049319.2	2372.00	1.00	4.00	5.00	2.00
ENSG00000049323.11	5456.61	12.00	7.00	411.00	452.00
ENSG00000049449.4	2569.01	1085.00	1064.72	2030.33	2075.69
ENSG00000049540.12	2703.00	14.00	11.00	8.00	16.00
ENSG00000049541.6	1485.93	394.00	384.00	436.00	398.00
ENSG00000049618.17	6497.43	1999.00	1858.00	1338.00	1309.00
ENSG00000049656.9	1653.07	1306.00	1042.00	3751.00	3981.00
ENSG00000049759.12	2737.73	9230.00	8715.00	2653.00	2789.00
ENSG00000049768.10	2274.00	2.00	0.00	2.00	8.00
ENSG00000049769.8	2139.45	13.00	11.00	50.00	52.00
ENSG00000049860.9	1607.02	1902.00	1896.00	6042.00	5833.00
ENSG00000049883.10	1755.69	135.00	126.00	190.00	200.00
ENSG00000050030.9	11719.00	0.00	0.00	6.00	11.00
ENSG00000050130.13	1684.84	874.00	887.00	1879.00	1956.00
ENSG00000050165.13	2590.13	0.00	0.00	11.00	10.00
ENSG00000050327.10	2564.73	39.13	20.63	56.29	57.50
ENSG00000050344.8	2618.84	179.00	249.00	780.00	819.00
ENSG00000050393.7	2704.50	432.00	490.00	634.00	620.00
ENSG00000050405.9	3450.26	821.00	790.00	1261.00	1161.00
ENSG00000050426.11	1624.24	1573.00	1583.00	819.00	884.00
ENSG00000050438.12	1933.94	1.00	0.00	12.00	17.00
ENSG00000050555.13	4534.39	27.00	11.00	22.00	27.00
ENSG00000050628.16	2316.83	1.00	0.00	0.00	0.00
ENSG00000050748.13	2940.42	1231.00	1199.00	1208.00	1144.00
ENSG00000050767.11	3061.00	0.00	1.00	0.00	1.00
ENSG00000050820.12	2787.69	1013.00	620.00	1827.00	2064.00
ENSG00000051009.6	2874.05	350.00	257.00	625.00	673.00
ENSG00000051108.10	1777.44	1996.00	2033.00	2781.00	2872.00
ENSG00000051128.14	1017.32	221.00	196.78	250.00	304.00
ENSG00000051180.12	1182.42	186.00	163.00	125.00	86.00
ENSG00000051341.9	6451.32	223.00	221.00	135.00	155.00
ENSG00000051382.4	3361.56	2189.00	2037.00	2510.00	2289.00
ENSG00000051523.6	806.44	1513.00	908.00	2808.00	3282.00
ENSG00000051596.5	881.39	585.90	470.45	592.18	567.98
ENSG00000051620.6	3429.89	1080.00	1164.00	1606.00	1572.00
ENSG00000051825.10	2069.24	606.00	627.00	1132.00	1005.00
ENSG00000052126.10	3886.03	547.00	623.00	663.00	602.00
ENSG00000052344.11	1852.61	1212.00	803.00	159.00	159.00
ENSG00000052723.7	1737.84	1618.00	1635.00	1555.00	1542.00
ENSG00000052749.9	3817.02	867.00	645.00	2315.00	2825.00
ENSG00000052795.8	5036.24	2964.00	3022.00	773.00	716.00
ENSG00000052802.8	2147.60	17251.00	18191.00	2926.00	2673.00
ENSG00000052841.10	3248.68	2356.00	2395.00	2391.00	2526.00
ENSG00000052850.5	5750.00	0.00	0.00	4.00	1.00
ENSG00000053108.12	1744.08	251.00	247.00	57.00	82.00
ENSG00000053254.11	4775.49	7631.00	7508.00	1193.00	1136.00
ENSG00000053371.8	1339.55	849.00	681.00	1190.00	1333.00
ENSG00000053372.4	2257.50	923.00	868.00	1170.00	1216.00
ENSG00000053501.8	857.00	115.00	102.00	242.00	254.00
ENSG00000053524.7	2784.51	0.00	0.00	20.00	26.00
ENSG00000053747.11	3245.63	24.00	28.00	107.00	106.00
ENSG00000053770.7	2606.13	567.00	593.00	1040.00	996.00
ENSG00000053900.6	2358.74	364.00	372.00	778.00	750.00
ENSG00000053918.11	3245.00	0.00	1.00	0.00	1.00
ENSG00000054116.7	1218.98	732.00	814.00	1721.00	1737.00
ENSG00000054118.9	4162.24	3215.00	3153.00	3786.00	3997.00
ENSG00000054148.13	869.41	1777.00	1341.00	2049.00	2360.00
ENSG00000054179.7	1913.91	631.00	416.00	438.00	420.00
ENSG00000054267.16	4951.38	1516.00	1582.47	2099.02	1963.77
ENSG00000054277.8	1940.56	552.00	476.00	927.00	920.00
ENSG00000054282.11	1820.00	285.00	229.00	431.00	397.00
ENSG00000054356.9	1002.61	6.00	2.00	5.00	4.00
ENSG00000054392.8	3195.77	226.00	236.00	662.00	670.00
ENSG00000054523.12	9589.53	3630.58	3476.00	4691.00	4342.00
ENSG00000054598.5	3447.00	38.00	24.00	254.00	269.00
ENSG00000054611.9	2338.10	717.00	620.00	942.00	1019.00
ENSG00000054654.11	8349.15	557.00	557.00	1009.00	1027.00
ENSG00000054690.9	4042.94	567.00	522.00	1192.00	1181.00
ENSG00000054793.9	7922.10	3406.00	3128.00	1730.00	1680.00
ENSG00000054938.11	400.85	11.00	6.00	1.00	3.00
ENSG00000054965.6	6242.65	1306.00	1245.00	1719.00	1656.00
ENSG00000054967.8	2996.74	120.00	80.00	283.00	323.00
ENSG00000055044.6	1772.68	1602.00	1692.00	2618.00	2739.00
ENSG00000055070.12	2326.33	2155.00	1914.00	3381.00	3550.00
ENSG00000055118.10	2430.00	0.00	0.00	6.00	10.00
ENSG00000055130.11	3063.91	1519.00	1576.00	2740.00	2782.00
ENSG00000055147.13	2135.90	270.00	274.00	785.00	791.00
ENSG00000055163.14	3249.01	1993.00	1876.00	2455.00	2688.00
ENSG00000055208.13	3706.73	2342.00	2431.00	1633.00	1575.00
ENSG00000055211.8	2024.00	1118.00	1076.00	3104.00	3061.00
ENSG00000055332.12	3987.80	1694.00	1665.00	2847.00	2658.00
ENSG00000055483.15	3507.26	1748.00	1548.00	2063.00	2282.00
ENSG00000055609.13	10258.34	1340.00	1270.00	1733.00	1752.00
ENSG00000055732.8	2534.50	0.00	0.00	1.00	0.00
ENSG00000055917.11	5372.78	4904.00	4686.00	3340.00	3097.00
ENSG00000055950.12	963.12	513.00	459.00	1207.00	1221.00
ENSG00000055955.11	1674.36	13.93	23.33	117.21	137.52
ENSG00000055957.6	1378.73	2151.00	2122.00	78.00	88.00
ENSG00000056050.6	1171.64	197.00	222.00	468.00	490.00
ENSG00000056097.11	4160.42	3819.00	3734.00	4893.00	4579.00
ENSG00000056277.11	4634.00	122.00	126.00	163.00	151.00
ENSG00000056487.11	2342.16	1.00	0.00	6.00	5.00
ENSG00000056558.6	5553.93	51.00	76.00	132.00	161.00
ENSG00000056586.11	5240.55	1786.00	1679.00	1990.00	1845.00
ENSG00000056661.9	2266.18	1617.00	1197.00	1417.00	1523.00
ENSG00000056736.5	2247.03	2408.00	2370.00	993.00	1048.00
ENSG00000056972.14	2440.12	431.00	399.00	318.00	329.00
ENSG00000056998.14	2890.17	827.00	916.00	724.00	635.00
ENSG00000057019.11	5771.05	1893.00	1958.00	6477.00	7500.00
ENSG00000057252.8	3060.22	1523.00	1592.00	2214.00	2117.00
ENSG00000057294.9	4161.21	650.00	576.00	1100.00	1039.00
ENSG00000057468.6	3266.00	1.00	0.00	0.00	0.00
ENSG00000057593.9	2303.29	1441.00	1255.00	191.00	175.00
ENSG00000057608.12	2366.66	8851.00	8915.95	7774.95	7825.00
ENSG00000057657.10	2120.86	0.00	0.00	0.00	0.00
ENSG00000057663.8	3147.82	652.00	732.00	1312.00	1366.00
ENSG00000057704.6	2822.00	1.00	1.00	0.00	0.00
ENSG00000057757.5	1388.11	346.00	367.00	426.00	460.00
ENSG00000057935.9	1929.76	2839.00	2835.00	2533.00	2581.00
ENSG00000058056.4	5860.05	2867.00	2544.00	895.00	745.00
ENSG00000058063.11	3852.90	1206.00	1187.00	1732.00	1526.00
ENSG00000058085.10	5147.00	0.00	0.00	14.00	10.00
ENSG00000058091.12	3406.36	12.00	23.00	39.00	36.00
ENSG00000058262.5	3606.72	7582.00	6666.00	6917.00	6990.00
ENSG00000058272.11	4487.04	1513.00	1496.00	2324.00	2169.00
ENSG00000058335.11	1930.37	24.00	22.00	23.00	15.00
ENSG00000058404.15	4142.00	13.00	3.00	21.00	12.00
ENSG00000058453.12	2183.45	83.06	41.00	82.08	108.00
ENSG00000058600.11	1913.26	2298.00	1975.00	2091.00	2355.00
ENSG00000058668.10	5362.76	926.00	874.00	2082.00	2156.00
ENSG00000058673.11	4269.44	4363.39	4135.76	5710.89	5683.21
ENSG00000058729.6	1908.03	466.00	500.00	1003.00	873.00
ENSG00000058799.9	1433.04	468.00	471.00	1081.00	1162.00
ENSG00000058804.10	4167.00	1552.00	1627.00	1523.00	1411.00
ENSG00000058866.10	1941.86	155.09	161.00	463.00	474.00
ENSG00000059122.12	2637.74	269.00	197.00	587.00	749.00
ENSG00000059145.14	2498.70	220.00	169.00	246.00	271.00
ENSG00000059377.11	1646.12	42.00	58.00	282.00	268.00
ENSG00000059378.8	2454.09	529.00	473.00	420.00	429.00
ENSG00000059573.4	3321.96	6338.00	5827.00	3937.00	3918.00
ENSG00000059588.5	3045.67	1223.00	1132.00	1335.00	1369.00
ENSG00000059691.7	2181.68	1029.00	1081.00	1040.00	1113.00
ENSG00000059728.6	5300.35	378.00	363.00	1050.25	1047.00
ENSG00000059758.3	3562.47	789.00	723.00	1133.00	1065.00
ENSG00000059769.15	1989.13	278.52	432.98	351.98	378.45
ENSG00000059804.11	3603.78	10469.91	8806.88	26007.44	25287.91
ENSG00000059915.12	2002.99	26.00	23.00	31.00	32.00
ENSG00000060069.12	3402.12	265.00	191.00	706.00	761.00
ENSG00000060138.8	1356.03	2300.00	1972.00	2994.00	2948.00
ENSG00000060237.12	5283.72	7355.00	6470.00	2618.00	2532.00
ENSG00000060339.9	3060.93	1705.00	1769.00	2872.00	2660.00
ENSG00000060491.12	2491.69	1440.00	1037.00	1418.00	1778.00
ENSG00000060558.3	2133.00	0.00	0.00	14.00	11.00
ENSG00000060566.9	2480.02	651.00	564.00	127.00	154.00
ENSG00000060642.6	2026.80	681.00	686.00	1073.00	1017.00
ENSG00000060656.15	4983.05	1792.00	1382.00	1904.00	2170.00
ENSG00000060688.8	1532.82	762.00	802.00	1191.00	1167.00
ENSG00000060709.9	6321.00	0.00	0.00	0.00	1.00
ENSG00000060718.14	1639.55	0.00	0.00	7.00	5.00
ENSG00000060749.10	8230.92	1300.00	1336.00	2138.00	2033.00
ENSG00000060762.14	890.98	2320.00	2114.00	1685.00	1472.00
ENSG00000060971.13	1589.22	4339.00	4150.00	1839.00	2028.00
ENSG00000060982.10	5329.04	1898.00	2040.00	1878.00	2001.00
ENSG00000061273.13	3288.78	338.00	274.00	911.00	1136.00
ENSG00000061337.11	5459.00	2.00	0.00	4.00	4.00
ENSG00000061455.10	2125.50	28.00	18.00	12.00	6.00
ENSG00000061492.7	1457.75	0.00	0.00	0.00	0.00
ENSG00000061656.5	800.52	1687.00	1255.00	774.00	778.00
ENSG00000061676.10	4883.29	4740.00	4805.00	11344.00	10818.00
ENSG00000061794.8	1866.69	1783.00	1696.00	2275.00	2238.00
ENSG00000061936.5	3258.03	1009.00	898.00	929.00	978.00
ENSG00000061938.12	2674.48	377.00	221.00	590.00	757.00
ENSG00000061987.10	5492.40	1012.00	1111.00	1716.00	1636.00
ENSG00000062038.9	2260.49	6.00	11.00	6.00	9.00
ENSG00000062096.10	2026.00	0.00	0.00	0.00	0.00
ENSG00000062194.11	2730.03	1710.00	1834.00	1878.00	1713.00
ENSG00000062282.10	1858.37	1281.00	1248.00	905.00	863.00
ENSG00000062370.12	3597.67	92.00	120.00	285.00	242.00
ENSG00000062485.14	2648.39	7378.53	6829.29	4440.91	4820.69
ENSG00000062524.11	3394.66	7.00	5.00	5.00	6.00
ENSG00000062582.9	708.93	743.00	736.00	914.33	933.00
ENSG00000062598.13	2633.40	1298.00	1312.00	2181.00	2448.00
ENSG00000062650.13	5726.87	2383.00	2276.00	2889.00	2663.00
ENSG00000062716.6	1702.19	4226.00	4331.00	8303.00	8273.00
ENSG00000062725.5	2689.91	2219.00	2153.00	1874.00	1947.00
ENSG00000062822.8	1932.54	519.00	343.00	567.00	716.00
ENSG00000063015.15	2436.50	5.00	8.00	0.00	0.00
ENSG00000063046.13	3145.15	23481.67	24367.12	19174.31	19460.53
ENSG00000063127.11	1321.22	6.00	6.00	8.00	7.00
ENSG00000063169.6	1500.87	114.00	63.00	94.00	112.00
ENSG00000063176.11	1940.43	123.00	91.00	272.00	320.00
ENSG00000063177.8	545.37	14631.00	11537.00	10778.00	11652.00
ENSG00000063180.4	1127.41	30.00	43.00	119.00	101.00
ENSG00000063241.3	1081.88	1053.00	806.00	843.00	957.00
ENSG00000063244.8	2016.72	2482.00	2127.00	2712.00	2992.00
ENSG00000063245.10	2417.78	1944.00	1128.00	1414.00	1553.00
ENSG00000063322.9	3489.77	776.00	707.00	1515.00	1509.00
ENSG00000063438.12	4440.80	10.00	5.00	52.00	63.00
ENSG00000063587.12	6320.96	846.00	828.00	532.00	533.00
ENSG00000063601.12	3795.73	332.00	330.00	600.00	571.00
ENSG00000063660.4	3709.58	100.00	86.00	445.00	540.00
ENSG00000063761.11	2142.97	82.00	78.00	321.00	351.00
ENSG00000063854.8	1056.56	1797.00	1621.00	1132.00	1264.00
ENSG00000063978.11	2526.24	1062.00	1005.00	1750.00	1741.00
ENSG00000064012.17	2120.75	790.00	726.00	2389.00	2346.00
ENSG00000064042.13	1949.02	0.00	0.00	8.00	9.00
ENSG00000064102.10	2463.17	614.00	616.00	1643.00	1696.00
ENSG00000064115.6	1889.77	1636.00	1650.00	4415.00	4464.00
ENSG00000064195.7	2602.00	5.00	1.00	32.00	22.00
ENSG00000064199.2	953.91	78.00	94.00	462.00	467.00
ENSG00000064201.11	1323.41	12.00	5.00	5.00	10.00
ENSG00000064205.6	1701.50	0.00	0.00	1.00	0.00
ENSG00000064225.8	1923.72	499.51	506.00	418.00	368.00
ENSG00000064270.8	1403.50	1.00	1.00	3.00	0.00
ENSG00000064300.4	3417.00	27.00	10.00	46.00	54.00
ENSG00000064309.10	3838.88	732.00	708.00	546.00	523.00
ENSG00000064313.7	4417.84	615.00	586.00	1615.00	1635.00
ENSG00000064393.11	14479.41	5052.00	4693.00	2608.00	2671.00
ENSG00000064419.9	3503.60	878.00	810.00	2194.00	2176.00
ENSG00000064489.17	1028.57	25.74	38.58	27.06	66.68
ENSG00000064490.9	837.96	449.00	370.00	1063.00	1244.00
ENSG00000064545.10	1379.12	628.00	349.00	845.00	990.00
ENSG00000064547.9	1330.36	44.00	24.00	28.00	41.00
ENSG00000064601.12	1850.98	3836.00	3261.00	8564.00	9906.00
ENSG00000064607.12	3259.25	1697.00	1586.00	1774.00	1875.00
ENSG00000064651.9	6410.29	360.00	378.00	2656.00	2340.00
ENSG00000064652.6	1427.65	401.00	422.00	451.00	432.00
ENSG00000064666.10	2057.02	1848.00	1448.00	3296.00	3567.00
ENSG00000064687.8	3265.81	1939.00	1335.00	876.00	1043.00
ENSG00000064692.14	2224.36	0.00	0.00	0.00	0.00
ENSG00000064703.7	4186.07	273.00	261.00	613.00	712.00
ENSG00000064726.5	3194.16	1611.00	1619.00	3989.00	3851.00
ENSG00000064787.8	2817.86	101.00	104.00	71.00	72.00
ENSG00000064886.9	648.12	12.00	9.00	0.00	9.00
ENSG00000064932.11	3557.92	536.00	325.00	588.00	714.00
ENSG00000064933.12	2724.61	863.00	749.00	1521.00	1395.00
ENSG00000064961.14	1486.29	629.00	467.00	725.00	871.00
ENSG00000064989.8	3230.94	9.00	12.00	255.00	227.00
ENSG00000064995.12	1574.78	1088.00	1206.00	2561.00	2482.00
ENSG00000064999.12	6336.00	1080.00	901.00	1859.00	1964.00
ENSG00000065000.11	4422.52	2868.00	2063.00	5023.00	5682.00
